OG0003590: CBRIG.QX1410.4355.1 CELEG.4R79.1a CINOP.Sp34_40219410.t1 CNIGO.Cni-nas-6
OG0008977: CBRIG.QX1410.17616.3 CELEG.K10B3.10b CINOP.Sp34_X0275700.t1 CNIGO.Cni-spc-1
OG0008978: CBRIG.QX1410.17617.1 CELEG.K10B3.1b CINOP.Sp34_X0275100.t1 CNIGO.Cnig_chr_X.g23810
OG0008979: CBRIG.QX1410.17612.2 CELEG.K10B3.5 CINOP.Sp34_X0276000.t1 CNIGO.Cni-K10B3.5.1
OG0008980: CBRIG.QX1410.17613.1 CELEG.K10B3.6d CINOP.Sp34_X0275900.t1 CNIGO.Cni-gpcp-1.1
OG0008981: CBRIG.QX1410.13299.2 CELEG.K10B4.1 CINOP.Sp34_20004120.t1 CNIGO.Cni-K10B4.1
OG0008982: CBRIG.QX1410.13295.1 CELEG.K10B4.3 CINOP.Sp34_20004500.t1 CNIGO.Cni-K10B4.3.2
OG0008983: CBRIG.QX1410.13296.1 CELEG.K10B4.4 CINOP.Sp34_20004410.t1 CNIGO.Cni-nmur-2.1
OG0008984: CBRIG.QX1410.13298.2 CELEG.K10B4.6a CINOP.Sp34_20004310.t1 CNIGO.Cni-cwn-1
OG0008985: CBRIG.QX1410.18232.1 CELEG.K10C2.1 CINOP.Sp34_X0188020.t1 CNIGO.Cni-K10C2.1
OG0008986: CBRIG.QX1410.18234.3 CELEG.K10C2.3 CINOP.Sp34_X0188100.t1 CNIGO.Cni-asp-14
OG0008987: CBRIG.QX1410.18235.3 CELEG.K10C2.4 CINOP.Sp34_X0188210.t1 CNIGO.Cni-fah-1
OG0008988: CBRIG.QX1410.14229.1 CELEG.K10C3.2 CINOP.Sp34_10179700.t1 CNIGO.Cni-ensa-1
OG0008989: CBRIG.QX1410.14230.1 CELEG.K10C3.3 CINOP.Sp34_10179800.t1 CNIGO.Cni-zig-1
OG0008990: CBRIG.QX1410.14227.1 CELEG.K10C3.4a CINOP.Sp34_10179600.t1 CNIGO.Cni-K10C3.4.1
OG0008991: CBRIG.QX1410.14226.1 CELEG.K10C3.5a CINOP.Sp34_10179110.t1 CNIGO.Cni-K10C3.5
OG0008992: CBRIG.QX1410.14225.2 CELEG.K10C3.6c CINOP.Sp34_10179000.t1 CNIGO.Cni-nhr-49
OG0008993: CBRIG.QX1410.1832.2 CELEG.K10C8.1 CINOP.Sp34_50177110.t1 CNIGO.Cni-parn-1
OG0008994: CBRIG.QX1410.1833.2 CELEG.K10C8.2b CINOP.Sp34_50176900.t1 CNIGO.Cni-frpr-15
OG0008995: CBRIG.QX1410.1830.3 CELEG.K10C8.3a CINOP.Sp34_50177310.t1 CNIGO.Cni-istr-1.2
OG0008996: CBRIG.QX1410.1831.1 CELEG.K10C8.4 CINOP.Sp34_50177200.t1 CNIGO.Cni-K10C8.4
OG0008997: CBRIG.QX1410.1279.1 CELEG.K10C9.3 CINOP.Sp34_50055800.t1 CNIGO.Cni-K10C9.3
OG0008998: CBRIG.QX1410.6145.1 CELEG.K10D11.7a CINOP.Sp34_40148800.t1 CNIGO.Cni-K10D11.7
OG0008999: CBRIG.QX1410.9565.1 CELEG.K10D2.1a CINOP.Sp34_30026700.t1 CNIGO.Cni-K10D2.1.1
OG0009000: CBRIG.QX1410.9563.1 CELEG.K10D2.2 CINOP.Sp34_30026500.t1 CNIGO.Cni-pup-2
OG0009001: CBRIG.QX1410.9555.2 CELEG.K10D2.5 CINOP.Sp34_30026200.t1 CNIGO.Cni-K10D2.5
OG0009002: CBRIG.QX1410.9567.1 CELEG.K10D2.6 CINOP.Sp34_30026900.t1 CNIGO.Cni-emb-8
OG0009003: CBRIG.QX1410.9566.1 CELEG.K10D2.7 CINOP.Sp34_30026800.t1 CNIGO.Cni-K10D2.7
OG0009004: CBRIG.QX1410.9564.1 CELEG.K10D2.8 CINOP.Sp34_30026600.t1 CNIGO.Cni-K10D2.8
OG0009005: CBRIG.QX1410.14572.1 CELEG.K10D3.1 CINOP.Sp34_10083200.t1 CNIGO.Cni-glr-3.2
OG0009006: CBRIG.QX1410.14557.1 CELEG.K10D3.4 CINOP.Sp34_10083500.t1 CNIGO.Cni-K10D3.4
OG0009007: CBRIG.QX1410.14549.1 CELEG.K10D3.6 CINOP.Sp34_10083110.t1 CNIGO.Cni-K10D3.6
OG0009008: CBRIG.QX1410.2186.2 CELEG.K10D6.2b CINOP.Sp34_50315100.t1 CNIGO.Cni-K10D6.2
OG0009009: CBRIG.QX1410.2184.3 CELEG.K10D6.4b CINOP.Sp34_50315520.t1 CNIGO.Cni-K10D6.4
OG0009010: CBRIG.QX1410.7579.1 CELEG.K10F12.3a CINOP.Sp34_30327000.t1 CNIGO.Cni-pll-1.1
OG0009011: CBRIG.QX1410.7578.1 CELEG.K10F12.4a CINOP.Sp34_30337300.t1 CNIGO.Cni-gsto-3
OG0009012: CBRIG.QX1410.10401.1 CELEG.K10G6.1 CINOP.Sp34_20237000.t1 CNIGO.Cni-lin-31.1
OG0009013: CBRIG.QX1410.10402.1 CELEG.K10G6.2 CINOP.Sp34_20236900.t1 CNIGO.Cni-dos-2
OG0009014: CBRIG.QX1410.10405.2 CELEG.K10G6.3g CINOP.Sp34_20241800.t1 CNIGO.Cni-sea-2.1
OG0009015: CBRIG.QX1410.8185.1 CELEG.K10G9.2 CINOP.Sp34_30118500.t1 CNIGO.Cni-K10G9.2.2
OG0009016: CBRIG.QX1410.10239.2 CELEG.K10H10.1 CINOP.Sp34_20166200.t1 CNIGO.Cni-vnut-1.1
OG0009017: CBRIG.QX1410.10250.1 CELEG.K10H10.10a CINOP.Sp34_20168300.t1 CNIGO.Cni-K10H10.10.1
OG0009018: CBRIG.QX1410.10238.1 CELEG.K10H10.2 CINOP.Sp34_20166100.t1 CNIGO.Cnig_chr_II.g4062
OG0009019: CBRIG.QX1410.10247.1 CELEG.K10H10.4a CINOP.Sp34_20167820.t1 CNIGO.Cni-K10H10.4
OG0009020: CBRIG.QX1410.10248.1 CELEG.K10H10.5 CINOP.Sp34_20167900.t1 CNIGO.Cni-K10H10.5
OG0009021: CBRIG.QX1410.16067.1 CELEG.K11B4.1 CINOP.Sp34_10000810.t1 CNIGO.Cni-K11B4.1
OG0009022: CBRIG.QX1410.16068.1 CELEG.K11B4.2 CINOP.Sp34_10000700.t1 CNIGO.Cni-blos-9.1
OG0009023: CBRIG.QX1410.2793.1 CELEG.K11C4.2 CINOP.Sp34_50222900.t1 CNIGO.Cni-K11C4.2
OG0009024: CBRIG.QX1410.2792.4 CELEG.K11C4.3c CINOP.Sp34_50222800.t1 CNIGO.Cni-unc-70.1
OG0009025: CBRIG.QX1410.2794.1 CELEG.K11C4.4 CINOP.Sp34_50223000.t1 CNIGO.Cni-odc-1
OG0009026: CBRIG.QX1410.2795.4 CELEG.K11C4.5e CINOP.Sp34_50223100.t1 CNIGO.Cni-unc-68.3
OG0009027: CBRIG.QX1410.1729.1 CELEG.K11D12.1 CINOP.Sp34_50186000.t1 CNIGO.Cni-cwp-4
OG0009028: CBRIG.QX1410.1728.1 CELEG.K11D12.10c CINOP.Sp34_50186100.t1 CNIGO.Cni-mlk-1
OG0009029: CBRIG.QX1410.1735.1 CELEG.K11D12.11 CINOP.Sp34_50184610.t1 CNIGO.Cni-K11D12.11
OG0009030: CBRIG.QX1410.1730.1 CELEG.K11D12.12 CINOP.Sp34_50185900.t1 CNIGO.Cni-K11D12.12.1
OG0009031: CBRIG.QX1410.1731.1 CELEG.K11D12.2 CINOP.Sp34_50185800.t1 CNIGO.Cni-pqn-51
OG0009032: CBRIG.QX1410.1741.1 CELEG.K11D12.5 CINOP.Sp34_50184100.t1 CNIGO.Cnig_chr_V.g18683
OG0009033: CBRIG.QX1410.1738.1 CELEG.K11D12.6 CINOP.Sp34_50184400.t1 CNIGO.Cni-K11D12.6
OG0009034: CBRIG.QX1410.1733.1 CELEG.K11D12.9 CINOP.Sp34_50184720.t1 CNIGO.Cni-K11D12.9
OG0009035: CBRIG.QX1410.15917.2 CELEG.K11D2.1b CINOP.Sp34_10040810.t1 CNIGO.Cni-K11D2.1.1
OG0009036: CBRIG.QX1410.16185.1 CELEG.K11D2.3a CINOP.Sp34_10038800.t1 CNIGO.Cnig_chr_I.g3949
OG0009037: CBRIG.QX1410.16186.4 CELEG.K11D2.4a CINOP.Sp34_10039010.t1 CNIGO.Cni-K11D2.4
OG0009038: CBRIG.QX1410.8281.2 CELEG.K11D9.2a CINOP.Sp34_30111310.t1 CNIGO.Cni-sca-1
OG0009039: CBRIG.QX1410.8278.1 CELEG.K11D9.3 CINOP.Sp34_30111900.t1 CNIGO.Cnig_chr_III.g9658.1
OG0009040: CBRIG.QX1410.19561.1 CELEG.K11E4.1 CINOP.Sp34_X0122300.t1 CNIGO.Cni-K11E4.1
OG0009041: CBRIG.QX1410.19562.1 CELEG.K11E4.2 CINOP.Sp34_X0122200.t1 CNIGO.Cni-K11E4.2.1
OG0009042: CBRIG.QX1410.19565.1 CELEG.K11E4.4a CINOP.Sp34_X0121400.t1 CNIGO.Cni-pix-1.1
OG0009043: CBRIG.QX1410.19564.1 CELEG.K11E4.6 CINOP.Sp34_X0121610.t1 CNIGO.Cni-K11E4.6.1
OG0009044: CBRIG.QX1410.6556.1 CELEG.K11E8.1r CINOP.Sp34_40088100.t1 CNIGO.Cnig_chr_IV.g14969.1
OG0009045: CBRIG.QX1410.18285.1 CELEG.K11G12.1a CINOP.Sp34_X0193300.t1 CNIGO.Cni-nas-11.1
OG0009046: CBRIG.QX1410.18283.1 CELEG.K11G12.2 CINOP.Sp34_X0193210.t1 CNIGO.Cni-acr-2
OG0009047: CBRIG.QX1410.18288.1 CELEG.K11G12.5 CINOP.Sp34_X0193500.t1 CNIGO.Cni-slc-25A10
OG0009048: CBRIG.QX1410.18289.1 CELEG.K11G12.6b CINOP.Sp34_X0193610.t1 CNIGO.Cni-K11G12.6
OG0009049: CBRIG.QX1410.18284.1 CELEG.K11G12.7 CINOP.Sp34_X0193220.t1 CNIGO.Cni-acr-3.1
OG0009050: CBRIG.QX1410.2754.2 CELEG.K11G9.4 CINOP.Sp34_50218710.t1 CNIGO.Cni-egl-46.1
OG0009051: CBRIG.QX1410.2755.2 CELEG.K11G9.5 CINOP.Sp34_50218800.t1 CNIGO.Cni-K11G9.5
OG0009052: CBRIG.QX1410.6762.2 CELEG.K11H12.1 CINOP.Sp34_40064000.t1 CNIGO.Cni-K11H12.1
OG0009053: CBRIG.QX1410.6763.1 CELEG.K11H12.2 CINOP.Sp34_40064100.t1 CNIGO.Cni-rpl-15
OG0009054: CBRIG.QX1410.6764.1 CELEG.K11H12.8a CINOP.Sp34_40064200.t1 CNIGO.Cni-K11H12.8.1
OG0009055: CBRIG.QX1410.6761.1 CELEG.K11H12.9b CINOP.Sp34_40063910.t1 CNIGO.Cni-K11H12.9
OG0009056: CBRIG.QX1410.9181.1 CELEG.K11H3.1b CINOP.Sp34_30203600.t1 CNIGO.Cni-gpdh-2
OG0009057: CBRIG.QX1410.9184.1 CELEG.K11H3.2 CINOP.Sp34_30203300.t1 CNIGO.Cnig_chr_III.g10705
OG0009058: CBRIG.QX1410.9185.2 CELEG.K11H3.5a CINOP.Sp34_30203200.t1 CNIGO.Cni-K11H3.5
OG0009059: CBRIG.QX1410.9183.1 CELEG.K11H3.6 CINOP.Sp34_30203400.t1 CNIGO.Cnig_chr_III.g10704
OG0009060: CBRIG.QX1410.9180.1 CELEG.K11H3.7 CINOP.Sp34_30203700.t1 CNIGO.Cni-twk-48
OG0009062: CBRIG.QX1410.2680.1 CELEG.K12B6.2b CINOP.Sp34_50210010.t1 CNIGO.Cni-K12B6.2.1
OG0009063: CBRIG.QX1410.2679.1 CELEG.K12B6.4 CINOP.Sp34_50209900.t1 CNIGO.Cni-K12B6.4
OG0009064: CBRIG.QX1410.13768.1 CELEG.K12C11.1a CINOP.Sp34_10307200.t1 CNIGO.Cni-K12C11.1
OG0009065: CBRIG.QX1410.13350.1 CELEG.K12C11.5 CINOP.Sp34_10093400.t1 CNIGO.Cni-K12C11.5
OG0009066: CBRIG.QX1410.13765.1 CELEG.K12C11.6 CINOP.Sp34_10307410.t1 CNIGO.Cnig_chr_I.g778.1
OG0009067: CBRIG.QX1410.11708.4 CELEG.K12D12.2 CINOP.Sp34_20317310.t1 CNIGO.Cni-npp-3.1
OG0009068: CBRIG.QX1410.11709.2 CELEG.K12D12.3 CINOP.Sp34_20317400.t1 CNIGO.Cni-col-84
OG0009069: CBRIG.QX1410.11379.1 CELEG.K12D12.4 CINOP.Sp34_20317200.t1 CNIGO.Cni-K12D12.4
OG0009072: CBRIG.QX1410.2029.2 CELEG.K12G11.6 CINOP.Sp34_50144400.t1 CNIGO.Cnig_chr_V.g19041
OG0009073: CBRIG.QX1410.10002.2 CELEG.K12H4.1 CINOP.Sp34_30181900.t1 CNIGO.Cni-pros-1.2
OG0009074: CBRIG.QX1410.10004.1 CELEG.K12H4.2 CINOP.Sp34_30181600.t1 CNIGO.Cni-K12H4.2
OG0009075: CBRIG.QX1410.10005.1 CELEG.K12H4.3 CINOP.Sp34_30181500.t1 CNIGO.Cni-K12H4.3
OG0009076: CBRIG.QX1410.10006.2 CELEG.K12H4.4 CINOP.Sp34_30181410.t1 CNIGO.Cni-K12H4.4
OG0009077: CBRIG.QX1410.10007.1 CELEG.K12H4.5 CINOP.Sp34_30181310.t1 CNIGO.Cni-K12H4.5
OG0009078: CBRIG.QX1410.10009.1 CELEG.K12H4.8 CINOP.Sp34_30052800.t1 CNIGO.Cni-dcr-1.1
OG0009079: CBRIG.QX1410.12486.2 CELEG.K12H6.1 CINOP.Sp34_20043000.t1 CNIGO.Cni-nhr-119.1
OG0009081: CBRIG.QX1410.4663.1 CELEG.LLC1.1a CINOP.Sp34_40187810.t1 CNIGO.Cni-tra-3.1
OG0009082: CBRIG.QX1410.4662.1 CELEG.LLC1.2a CINOP.Sp34_40187600.t1 CNIGO.Cni-LLC1.2.1
OG0009083: CBRIG.QX1410.4661.2 CELEG.LLC1.3a CINOP.Sp34_40187210.t1 CNIGO.Cni-dld-1
OG0009084: CBRIG.QX1410.13795.4 CELEG.M01A10.2i CINOP.Sp34_10300510.t1 CNIGO.Cnig_chr_I.g817.1
OG0009085: CBRIG.QX1410.13796.1 CELEG.M01A10.3 CINOP.Sp34_10300400.t1 CNIGO.Cni-ostd-1
OG0009086: CBRIG.QX1410.9338.2 CELEG.M01A8.1a CINOP.Sp34_30265210.t1 CNIGO.Cni-M01A8.1.1
OG0009087: CBRIG.QX1410.9337.1 CELEG.M01A8.2a CINOP.Sp34_30265400.t1 CNIGO.Cnig_chr_III.g10882.1
OG0009088: CBRIG.QX1410.13947.1 CELEG.M01B12.3 CINOP.Sp34_10148300.t1 CNIGO.Cnig_chr_I.g1027.1
OG0009089: CBRIG.QX1410.13946.3 CELEG.M01B12.4c CINOP.Sp34_10148100.t1 CNIGO.Cni-M01B12.4.1
OG0009090: CBRIG.QX1410.13945.2 CELEG.M01B12.5a CINOP.Sp34_10148000.t1 CNIGO.Cni-riok-1.1
OG0009091: CBRIG.QX1410.13702.1 CELEG.M01D7.2a CINOP.Sp34_10239600.t1 CNIGO.Cni-scm-1
OG0009092: CBRIG.QX1410.13700.2 CELEG.M01D7.4a CINOP.Sp34_10239700.t1 CNIGO.Cni-tag-96
OG0009093: CBRIG.QX1410.13692.1 CELEG.M01D7.5 CINOP.Sp34_10239800.t1 CNIGO.Cni-nlp-12
OG0009094: CBRIG.QX1410.13693.3 CELEG.M01D7.7a CINOP.Sp34_10240010.t1 CNIGO.Cni-egl-30
OG0009095: CBRIG.QX1410.7521.1 CELEG.M01E10.2a CINOP.Sp34_30301300.t1 CNIGO.Cni-dpy-1.3
OG0009096: CBRIG.QX1410.13817.2 CELEG.M01E11.7a CINOP.Sp34_10299800.t1 CNIGO.Cni-tns-1
OG0009097: CBRIG.QX1410.15666.1 CELEG.M01E5.2 CINOP.Sp34_10260900.t1 CNIGO.nigoni.pc_2016.07.11_008.g27201
OG0009098: CBRIG.QX1410.15665.2 CELEG.M01E5.3c CINOP.Sp34_10261000.t1 CNIGO.nigoni.pc_2016.07.11_008.g27200.1
OG0009099: CBRIG.QX1410.15664.1 CELEG.M01E5.5a CINOP.Sp34_10261200.t1 CNIGO.Cni-top-1
OG0009100: CBRIG.QX1410.9017.1 CELEG.M01F1.2 CINOP.Sp34_30219400.t1 CNIGO.Cni-rpl-16
OG0009101: CBRIG.QX1410.9016.1 CELEG.M01F1.3 CINOP.Sp34_30219500.t1 CNIGO.Cni-M01F1.3
OG0009102: CBRIG.QX1410.9015.1 CELEG.M01F1.4a CINOP.Sp34_30219600.t1 CNIGO.Cni-M01F1.4.1
OG0009103: CBRIG.QX1410.9013.1 CELEG.M01F1.5 CINOP.Sp34_30219910.t1 CNIGO.Cni-hmit-1.3
OG0009104: CBRIG.QX1410.9014.1 CELEG.M01F1.6 CINOP.Sp34_30219700.t1 CNIGO.Cni-mrpl-35
OG0009105: CBRIG.QX1410.8994.1 CELEG.M01F1.7 CINOP.Sp34_30223200.t1 CNIGO.Cni-pitp-1.1
OG0009106: CBRIG.QX1410.9019.1 CELEG.M01F1.9 CINOP.Sp34_30219300.t1 CNIGO.Cni-M01F1.9.1
OG0009107: CBRIG.QX1410.7741.1 CELEG.M01G5.1 CINOP.Sp34_30315220.t1 CNIGO.Cni-M01G5.1
OG0009108: CBRIG.QX1410.7747.1 CELEG.M01G5.3 CINOP.Sp34_30315500.t1 CNIGO.Cni-M01G5.3
OG0009109: CBRIG.QX1410.7746.1 CELEG.M01G5.5 CINOP.Sp34_30315600.t1 CNIGO.Cni-snf-6
OG0009110: CBRIG.QX1410.7742.1 CELEG.M01G5.6 CINOP.Sp34_30315300.t1 CNIGO.Cni-ave-1
OG0009111: CBRIG.QX1410.6292.1 CELEG.M01H9.1 CINOP.Sp34_40124000.t1 CNIGO.Cni-trx-3
OG0009112: CBRIG.QX1410.6294.1 CELEG.M01H9.10 CINOP.Sp34_40123500.t1 CNIGO.Cnig_chr_IV.g14639
OG0009113: CBRIG.QX1410.6299.1 CELEG.M01H9.2 CINOP.Sp34_40123020.t1 CNIGO.Cni-M01H9.2
OG0009114: CBRIG.QX1410.6301.5 CELEG.M01H9.3a CINOP.Sp34_40122700.t1 CNIGO.Cni-M01H9.3.1
OG0009115: CBRIG.QX1410.6300.1 CELEG.M01H9.5 CINOP.Sp34_40122800.t1 CNIGO.Cni-M01H9.5.1
OG0009116: CBRIG.QX1410.16260.3 CELEG.M02A10.2e CINOP.Sp34_X0018000.t1 CNIGO.Cni-irk-2.1
OG0009117: CBRIG.QX1410.16261.1 CELEG.M02A10.3a CINOP.Sp34_X0017900.t1 CNIGO.Cni-sli-1.1
OG0009118: CBRIG.QX1410.6131.1 CELEG.M02B1.1a CINOP.Sp34_40151500.t1 CNIGO.Cni-srf-3.1
OG0009119: CBRIG.QX1410.6128.1 CELEG.M02B1.2 CINOP.Sp34_40151600.t1 CNIGO.Cni-M02B1.2
OG0009120: CBRIG.QX1410.6127.1 CELEG.M02B1.3b CINOP.Sp34_40151700.t1 CNIGO.Cni-M02B1.3
OG0009121: CBRIG.QX1410.6126.1 CELEG.M02B1.4 CINOP.Sp34_40151900.t1 CNIGO.Cni-M02B1.4
OG0009122: CBRIG.QX1410.6722.1 CELEG.M02B7.3b CINOP.Sp34_40080400.t1 CNIGO.Cni-osm-3.1
OG0009123: CBRIG.QX1410.6723.1 CELEG.M02B7.4b CINOP.Sp34_40080500.t1 CNIGO.Cni-algn-14
OG0009124: CBRIG.QX1410.6734.2 CELEG.M02B7.5a CINOP.Sp34_40082900.t1 CNIGO.Cni-bris-1.1
OG0009125: CBRIG.QX1410.6735.2 CELEG.M02B7.6a CINOP.Sp34_40074500.t1 CNIGO.Cnig_chr_IV.g15188.1
OG0009126: CBRIG.QX1410.6733.1 CELEG.M02B7.7 CINOP.Sp34_40082800.t1 CNIGO.Cni-M02B7.7
OG0009127: CBRIG.QX1410.18940.1 CELEG.M02D8.1 CINOP.Sp34_X0172100.t1 CNIGO.Cni-zig-12
OG0009128: CBRIG.QX1410.18942.1 CELEG.M02D8.4 CINOP.Sp34_X0172000.t1 CNIGO.Cni-asns-2
OG0009129: CBRIG.QX1410.18943.1 CELEG.M02D8.7 CINOP.Sp34_X0171900.t1 CNIGO.Cnig_chr_X.g25410.1
OG0009130: CBRIG.QX1410.16213.1 CELEG.M02E1.2 CINOP.Sp34_X0024610.t1 CNIGO.Cni-M02E1.2
OG0009131: CBRIG.QX1410.17598.1 CELEG.M02F4.7 CINOP.Sp34_X0277700.t1 CNIGO.Cni-clec-265
OG0009132: CBRIG.QX1410.17597.1 CELEG.M02F4.8b CINOP.Sp34_X0277800.t1 CNIGO.Cni-aqp-7
OG0009133: CBRIG.QX1410.11723.3 CELEG.M02G9.1b CINOP.Sp34_20198000.t1 CNIGO.Cni-M02G9.1
OG0009134: CBRIG.QX1410.11724.2 CELEG.M02G9.2 CINOP.Sp34_20197910.t1 CNIGO.Cni-M02G9.2
OG0009135: CBRIG.QX1410.10518.2 CELEG.M03A1.1 CINOP.Sp34_20228920.t1 CNIGO.Cni-vab-1.1
OG0009136: CBRIG.QX1410.10512.1 CELEG.M03A1.3 CINOP.Sp34_20229200.t1 CNIGO.Cni-M03A1.3.1
OG0009137: CBRIG.QX1410.10517.1 CELEG.M03A1.7 CINOP.Sp34_20229000.t1 CNIGO.Cni-dao-2.1
OG0009138: CBRIG.QX1410.18307.1 CELEG.M03A8.1 CINOP.Sp34_X0194500.t1 CNIGO.Cni-dhs-28
OG0009139: CBRIG.QX1410.18306.3 CELEG.M03A8.2 CINOP.Sp34_X0194400.t1 CNIGO.Cni-atg-2
OG0009140: CBRIG.QX1410.18305.1 CELEG.M03A8.3 CINOP.Sp34_X0194300.t1 CNIGO.Cni-M03A8.3.1
OG0009141: CBRIG.QX1410.18308.1 CELEG.M03A8.4 CINOP.Sp34_X0194600.t1 CNIGO.Cni-gei-15
OG0009142: CBRIG.QX1410.19577.1 CELEG.M03B6.1 CINOP.Sp34_X0119500.t1 CNIGO.Cni-M03B6.1
OG0009143: CBRIG.QX1410.19581.1 CELEG.M03B6.3 CINOP.Sp34_X0119200.t1 CNIGO.Cni-M03B6.3
OG0009144: CBRIG.QX1410.19580.1 CELEG.M03B6.4 CINOP.Sp34_X0119310.t1 CNIGO.Cni-M03B6.4
OG0009145: CBRIG.QX1410.8206.1 CELEG.M03C11.1 CINOP.Sp34_30122600.t1 CNIGO.Cni-M03C11.1
OG0009146: CBRIG.QX1410.8207.1 CELEG.M03C11.2 CINOP.Sp34_30122710.t1 CNIGO.Cni-chl-1
OG0009147: CBRIG.QX1410.8209.1 CELEG.M03C11.3b CINOP.Sp34_30122810.t1 CNIGO.Cni-M03C11.3
OG0009148: CBRIG.QX1410.8208.2 CELEG.M03C11.4 CINOP.Sp34_30122720.t1 CNIGO.Cni-hat-1.1
OG0009149: CBRIG.QX1410.8210.2 CELEG.M03C11.5 CINOP.Sp34_30122820.t1 CNIGO.Cni-ymel-1.1
OG0009150: CBRIG.QX1410.8211.1 CELEG.M03C11.6 CINOP.Sp34_30122900.t1 CNIGO.Cni-M03C11.6
OG0009151: CBRIG.QX1410.8212.1 CELEG.M03C11.7 CINOP.Sp34_30123110.t1 CNIGO.Cni-prp-3.1
OG0009152: CBRIG.QX1410.8213.1 CELEG.M03C11.8 CINOP.Sp34_30123200.t1 CNIGO.Cni-M03C11.8.1
OG0009153: CBRIG.QX1410.5300.5 CELEG.M03D4.1d CINOP.Sp34_40160800.t1 CNIGO.Cni-zen-4
OG0009154: CBRIG.QX1410.5301.2 CELEG.M03D4.4a CINOP.Sp34_40160900.t1 CNIGO.Cni-M03D4.4
OG0009155: CBRIG.QX1410.2574.2 CELEG.M03E7.1 CINOP.Sp34_50198400.t1 CNIGO.Cni-M03E7.1
OG0009156: CBRIG.QX1410.2572.1 CELEG.M03E7.2 CINOP.Sp34_50197500.t1 CNIGO.Cnig_chr_V.g19698
OG0009157: CBRIG.QX1410.2570.1 CELEG.M03E7.4 CINOP.Sp34_50197300.t1 CNIGO.Cni-M03E7.4.2
OG0009158: CBRIG.QX1410.2573.1 CELEG.M03E7.5 CINOP.Sp34_50197600.t1 CNIGO.Cni-memb-2
OG0009159: CBRIG.QX1410.17959.2 CELEG.M03F4.3b CINOP.Sp34_X0248300.t1 CNIGO.Cni-tyra-3
OG0009160: CBRIG.QX1410.17961.1 CELEG.M03F4.6 CINOP.Sp34_X0248100.t1 CNIGO.Cni-M03F4.6
OG0009161: CBRIG.QX1410.17962.1 CELEG.M03F4.7a CINOP.Sp34_X0248000.t1 CNIGO.Cni-calu-1
OG0009162: CBRIG.QX1410.2635.1 CELEG.M03F8.1 CINOP.Sp34_50204100.t1 CNIGO.Cni-M03F8.1
OG0009163: CBRIG.QX1410.2634.4 CELEG.M03F8.2b CINOP.Sp34_50204010.t1 CNIGO.Cni-pst-1.3
OG0009164: CBRIG.QX1410.2633.2 CELEG.M03F8.3b CINOP.Sp34_50203900.t1 CNIGO.Cni-M03F8.3.1
OG0009165: CBRIG.QX1410.2631.1 CELEG.M03F8.4 CINOP.Sp34_50203700.t1 CNIGO.Cni-galt-1.1
OG0009166: CBRIG.QX1410.2632.1 CELEG.M03F8.5 CINOP.Sp34_50203800.t1 CNIGO.Cni-M03F8.5
OG0009167: CBRIG.QX1410.2636.1 CELEG.M03F8.6a CINOP.Sp34_50204210.t1 CNIGO.Cni-M03F8.6
OG0009168: CBRIG.QX1410.5826.2 CELEG.M04B2.1 CINOP.Sp34_40327000.t1 CNIGO.Cni-mep-1
OG0009169: CBRIG.QX1410.5825.1 CELEG.M04B2.2 CINOP.Sp34_40326900.t1 CNIGO.Cni-M04B2.2.1
OG0009170: CBRIG.QX1410.5827.1 CELEG.M04B2.3 CINOP.Sp34_40327100.t1 CNIGO.Cni-gfl-1
OG0009171: CBRIG.QX1410.5828.1 CELEG.M04B2.4 CINOP.Sp34_40327200.t1 CNIGO.Cni-M04B2.4
OG0009172: CBRIG.QX1410.5830.2 CELEG.M04B2.5a CINOP.Sp34_40327600.t1 CNIGO.Cni-twk-25
OG0009173: CBRIG.QX1410.5829.1 CELEG.M04B2.6 CINOP.Sp34_40327500.t1 CNIGO.Cni-M04B2.6
OG0009174: CBRIG.QX1410.5824.2 CELEG.M04B2.7j CINOP.Sp34_40326810.t1 CNIGO.Cni-M04B2.7
OG0009175: CBRIG.QX1410.15108.1 CELEG.M04C7.1 CINOP.Sp34_10315300.t1 CNIGO.Cni-gpa-15
OG0009176: CBRIG.QX1410.15107.2 CELEG.M04C7.4 CINOP.Sp34_10315200.t1 CNIGO.Cni-M04C7.4.1
OG0009177: CBRIG.QX1410.13676.1 CELEG.M04C9.3a CINOP.Sp34_10109400.t1 CNIGO.Cni-M04C9.3.1
OG0009178: CBRIG.QX1410.13677.1 CELEG.M04C9.5b CINOP.Sp34_10109300.t1 CNIGO.Cni-dyf-5.2
OG0009179: CBRIG.QX1410.9135.1 CELEG.M04D8.6 CINOP.Sp34_30206600.t1 CNIGO.Cni-xbx-3
OG0009180: CBRIG.QX1410.14129.1 CELEG.M04F3.4a CINOP.Sp34_10291900.t1 CNIGO.Cni-M04F3.4
OG0009181: CBRIG.QX1410.14130.2 CELEG.M04F3.5a CINOP.Sp34_10291800.t1 CNIGO.Cni-M04F3.5
OG0009182: CBRIG.QX1410.1642.5 CELEG.M04G12.1a CINOP.Sp34_50156500.t1 CNIGO.Cni-tag-260.1
OG0009183: CBRIG.QX1410.1639.1 CELEG.M04G12.2 CINOP.Sp34_50156600.t1 CNIGO.Cni-cpz-2
